id,cluster_id,latitude,longitude,vehicle_type,is_peak,Final_VIRS_Score
V002541,13,12.915887,77.606836,CAR,1,0.5039
V002542,13,12.910842,77.612323,CAR,0,0.6259
V002543,13,12.917704,77.604714,CAR,1,0.4062
V002544,13,12.913766,77.606922,TRUCK,1,0.5192
V002545,13,12.923091,77.607317,BIKE,0,0.5532
V002546,13,12.913474,77.61781,CAR,0,0.3271
V002547,13,12.91881,77.615438,BIKE,1,0.6329
V002548,13,12.92407,77.606551,CAR,1,0.7842
V002549,13,12.913027,77.609207,BIKE,1,0.2954
V002550,13,12.912302,77.613091,BIKE,1,0.5037
V002551,13,12.91802,77.610393,CAR,1,0.4459
V002552,13,12.912042,77.608946,CAR,1,0.5995
V002553,13,12.919307,77.60618,CAR,0,0.4161
V002554,13,12.917253,77.608999,BIKE,1,0.7153
V002555,13,12.925539,77.608055,CAR,1,0.4086
V002556,13,12.913369,77.620508,CAR,0,0.5682
V002557,13,12.914289,77.614202,BIKE,1,0.3289
V002558,13,12.915611,77.615504,CAR,0,0.4851
V002559,13,12.921785,77.603761,CAR,1,0.6183
V002560,13,12.913323,77.610198,CAR,0,0.5177
V002561,13,12.914278,77.61062,AUTO,1,0.4392
V002562,13,12.915117,77.614194,CAR,0,0.6146
V002563,13,12.917575,77.606787,BUS,1,0.7249
V002564,13,12.926963,77.607379,CAR,1,0.3799
V002565,13,12.925848,77.608975,BIKE,1,0.4268
V002566,13,12.920589,77.608158,BIKE,1,0.3049
V002567,13,12.919355,77.610362,CAR,1,0.7543
V002568,13,12.91653,77.607772,BIKE,1,0.4958
V002569,13,12.909709,77.614437,CAR,0,0.3426
V002570,13,12.923549,77.60864,BIKE,0,0.3421
V002571,13,12.912976,77.608773,CAR,1,0.4213
V002572,13,12.915194,77.602824,BIKE,1,0.4603
V002573,13,12.91529,77.606377,BIKE,0,0.4568
V002574,13,12.919483,77.610288,AUTO,1,0.5594
V002575,13,12.916577,77.608017,BIKE,1,0.5698
V002576,13,12.917713,77.602451,AUTO,0,0.6696
V002577,13,12.922484,77.608079,CAR,0,0.6166
V002578,13,12.919304,77.614552,CAR,0,0.6374
V002579,13,12.91514,77.603671,BIKE,0,0.3602
V002580,13,12.917236,77.60793,CAR,0,0.4757
V002581,13,12.91621,77.61184,CAR,0,0.5707
V002582,13,12.910417,77.622207,CAR,0,0.7074
V002583,13,12.916638,77.606839,CAR,1,0.3726
V002584,13,12.919963,77.60622,TRUCK,1,0.4922
V002585,13,12.916918,77.611707,CAR,0,0.5769
V002586,13,12.914396,77.605565,BIKE,1,0.3426
V002587,13,12.911079,77.611192,CAR,1,0.6242
V002588,13,12.923185,77.612308,CAR,1,0.3055
V002589,13,12.919365,77.60734,CAR,0,0.5236
V002590,13,12.914331,77.609206,CAR,1,0.3889
V002591,13,12.910134,77.614072,CAR,0,0.5088
V002592,13,12.917913,77.614761,CAR,0,0.4948
V002593,13,12.918631,77.611715,AUTO,1,0.6789
V002594,13,12.914035,77.609901,CAR,1,0.4388
V002595,13,12.910403,77.618042,AUTO,1,0.4512
V002596,13,12.916401,77.604098,CAR,1,0.5306
V002597,13,12.917697,77.605505,CAR,1,0.4151
V002598,13,12.923127,77.610884,CAR,1,0.4936
V002599,13,12.916807,77.611952,CAR,1,0.4265
V002600,13,12.922267,77.617757,CAR,0,0.5438
V002601,13,12.916607,77.607899,CAR,1,0.5184
V002602,13,12.915842,77.609358,TRUCK,0,0.4919
V002603,13,12.909517,77.616397,AUTO,1,0.5463
V002604,13,12.913768,77.606443,BIKE,1,0.4061
V002605,13,12.914265,77.612532,BIKE,1,0.2458
V002606,13,12.915916,77.606783,BIKE,1,0.4512
V002607,13,12.920829,77.60777,BIKE,1,0.4743
V002608,13,12.92136,77.612569,CAR,1,0.3743
V002609,13,12.911815,77.602083,CAR,0,0.5109
V002610,13,12.920101,77.603886,CAR,0,0.5369
V002611,13,12.915753,77.607458,BIKE,1,0.1679
V002612,13,12.910663,77.611993,AUTO,1,0.4763
V002613,13,12.918748,77.606901,CAR,1,0.3984
V002614,13,12.91601,77.61287,AUTO,1,0.4499
V002615,13,12.910434,77.610984,BIKE,0,0.4393
V002616,13,12.918258,77.603672,CAR,1,0.5176
V002617,13,12.907339,77.603937,BIKE,0,0.6727
V002618,13,12.912965,77.605763,BIKE,1,0.554
V002619,13,12.915861,77.610335,CAR,1,0.3634
V002620,13,12.915109,77.608157,BUS,0,0.5692
V002621,13,12.921177,77.612586,CAR,1,0.6601
V002622,13,12.915789,77.612285,CAR,0,0.6251
V002623,13,12.914347,77.613642,CAR,0,0.6519
V002624,13,12.919453,77.606524,AUTO,0,0.5538
V002625,13,12.918498,77.605105,CAR,1,0.4786
V002626,13,12.91693,77.610366,CAR,1,0.4316
V002627,13,12.925752,77.609662,CAR,1,0.3894
V002628,13,12.914963,77.604645,CAR,0,0.6324
V002629,13,12.920342,77.611198,BIKE,0,0.8175
V002630,13,12.915576,77.619145,AUTO,1,0.7458
V002631,13,12.91389,77.606786,CAR,1,0.436
V002632,13,12.916154,77.613198,CAR,1,0.3304
V002633,13,12.915422,77.607754,BIKE,1,0.4534
V002634,13,12.915721,77.611583,TRUCK,0,0.4258
V002635,13,12.914665,77.606921,AUTO,1,0.501
V002636,13,12.912022,77.613775,BIKE,1,0.4734
V002637,13,12.921723,77.607737,BUS,0,0.6977
V002638,13,12.9222,77.610773,CAR,0,0.8026
V002639,13,12.915523,77.611128,CAR,1,0.7586
V002640,13,12.922084,77.603549,CAR,1,0.4345
V002641,13,12.918988,77.612207,CAR,0,0.7717
V002642,13,12.922037,77.612256,CAR,1,0.4748
V002643,13,12.91644,77.6108,BIKE,1,0.2738
V002644,13,12.91879,77.616607,CAR,1,0.5523
V002645,13,12.919348,77.606624,BUS,0,0.634
V002646,13,12.918816,77.61527,AUTO,1,0.6523
V002647,13,12.911479,77.612194,CAR,0,0.5796
V002648,13,12.919803,77.610692,CAR,0,0.5476
V002649,13,12.916532,77.610308,CAR,0,0.6038
V002650,13,12.92098,77.6086,BIKE,1,0.3567
V002651,13,12.918588,77.605042,CAR,1,0.7449
V002652,13,12.920522,77.608948,CAR,1,0.4177
V002653,13,12.925645,77.607647,BIKE,0,0.7365
V002654,13,12.913661,77.610175,BIKE,1,0.6266
V002655,13,12.91465,77.610439,CAR,1,0.6798
V002656,13,12.915723,77.610923,AUTO,1,0.5401
V002657,13,12.91718,77.609689,CAR,0,0.7187
V002658,13,12.913547,77.606804,CAR,1,0.7669
V002659,13,12.918044,77.608855,AUTO,1,0.4097
V002660,13,12.913762,77.615411,BIKE,1,0.5289
V002661,13,12.919272,77.608722,CAR,1,0.6382
V002662,13,12.916564,77.609908,AUTO,1,0.4468
V002663,13,12.913549,77.612451,BIKE,0,0.4146
V002664,13,12.915061,77.608718,CAR,0,0.5145
V002665,13,12.924622,77.6036,AUTO,1,0.4273
V002666,13,12.920043,77.610928,CAR,0,0.7195
V002667,13,12.914953,77.60971,CAR,0,0.4934
V002668,13,12.919582,77.60872,AUTO,0,0.6866
V002669,13,12.920629,77.604986,CAR,0,0.5065
V002670,13,12.919994,77.612423,CAR,1,0.596
V002671,13,12.910578,77.616349,CAR,1,0.3617
V002672,13,12.913679,77.610154,BIKE,1,0.4665
V002673,13,12.914748,77.609566,CAR,1,0.6764
V002674,13,12.913877,77.611999,AUTO,1,0.5724
V002675,13,12.913037,77.615315,CAR,1,0.5935
V002676,13,12.914414,77.61074,BUS,1,0.5055
V002677,13,12.918796,77.611245,CAR,0,0.5427
V002678,13,12.917336,77.620254,AUTO,1,0.6709
V002679,13,12.905158,77.614375,CAR,1,0.6244
V002680,13,12.911979,77.611878,BUS,1,0.5193
V002681,13,12.920467,77.611578,BIKE,0,0.6295
V002682,13,12.915143,77.614418,CAR,0,0.7557
V002683,13,12.90878,77.613554,BUS,1,0.464
V002684,13,12.925021,77.613093,AUTO,1,0.4066
V002685,13,12.915699,77.613452,CAR,0,0.6279
V002686,13,12.9119,77.609793,AUTO,1,0.5511
V002687,13,12.916213,77.604913,CAR,1,0.49
V002688,13,12.91748,77.614244,CAR,1,0.5159
V002689,13,12.913967,77.608758,CAR,1,0.4036
V002690,13,12.920331,77.616445,BIKE,1,0.7374
V002691,13,12.909367,77.612628,CAR,0,0.4468
V002692,13,12.91813,77.604159,BIKE,0,0.3789
V002693,13,12.916498,77.606933,CAR,1,0.2722
V002694,13,12.91201,77.603239,BIKE,1,0.3573
V002695,13,12.911765,77.610843,BIKE,1,0.5004
V002696,13,12.917246,77.610796,CAR,1,0.4063
V002697,13,12.916986,77.615638,CAR,1,0.2687
V002698,13,12.920248,77.612262,CAR,1,0.678
V002699,13,12.920857,77.607465,BIKE,1,0.8455
V002700,13,12.918125,77.607221,TRUCK,1,0.6698
V002701,13,12.92261,77.613858,CAR,0,0.4306
V002702,13,12.915143,77.608762,BIKE,1,0.5344
V002703,13,12.917557,77.602144,BIKE,0,0.4108
V002704,13,12.909514,77.603506,CAR,0,0.5812
V002705,13,12.911336,77.607477,BIKE,0,0.5752
V002706,13,12.92046,77.609091,TRUCK,0,0.3077
V002707,13,12.913494,77.605882,BIKE,1,0.5384
V002708,13,12.916589,77.604852,CAR,1,0.6792
V002709,13,12.922039,77.608391,CAR,1,0.4937
V002710,13,12.907723,77.611919,CAR,1,0.4602
V002711,13,12.909638,77.611175,CAR,0,0.5553
V002712,13,12.922584,77.611756,CAR,1,0.5327
V002713,13,12.92026,77.610925,BIKE,0,0.5819
V002714,13,12.925261,77.607104,CAR,1,0.6686
V002715,13,12.915847,77.607913,CAR,0,0.5993
V002716,13,12.922484,77.614461,CAR,0,0.7203
V002717,13,12.919414,77.60779,BIKE,1,0.5456
V002718,13,12.91711,77.608336,CAR,1,0.5009
V002719,13,12.913205,77.608754,BIKE,1,0.4382
V002720,13,12.915814,77.612443,BIKE,0,0.5685
V002721,13,12.920378,77.606495,BIKE,1,0.6769
V002722,13,12.918032,77.609997,CAR,0,0.5954
V002723,13,12.908497,77.612209,AUTO,1,0.4852
V002724,13,12.915209,77.614192,CAR,1,0.5546
V002725,13,12.923334,77.607247,AUTO,0,0.4913
V002726,13,12.914271,77.60822,BIKE,1,0.468
V002727,13,12.907627,77.611931,BIKE,1,0.2764
V002728,13,12.915943,77.615298,CAR,1,0.5271
V002729,13,12.90714,77.60978,CAR,1,0.735
V002730,13,12.917916,77.613984,AUTO,1,0.5197
V002731,13,12.92061,77.613148,CAR,1,0.446
V002732,13,12.911864,77.614172,TRUCK,1,0.5474
V002733,13,12.919224,77.611249,BIKE,1,0.5223
V002734,13,12.914232,77.609132,CAR,0,0.4743
V002735,13,12.912726,77.618245,BIKE,1,0.4781
V002736,13,12.90872,77.609152,CAR,0,0.4612
V002737,13,12.916291,77.609605,CAR,0,0.6578
V002738,13,12.917191,77.617444,BIKE,1,0.5507
V002739,13,12.910864,77.608232,CAR,0,0.517
V002740,13,12.914326,77.606442,CAR,0,0.6035
V002741,13,12.917575,77.60248,BUS,0,0.3531
V002742,13,12.914245,77.61464,TRUCK,0,0.4366
V002743,13,12.916748,77.606959,BIKE,1,0.7683
V002744,13,12.914993,77.61186,BIKE,0,0.6782
V002745,13,12.921003,77.612299,AUTO,1,0.6469
V002746,13,12.920343,77.613919,AUTO,0,0.7179
V002747,13,12.906761,77.603655,CAR,0,0.4827
V002748,13,12.91136,77.608095,CAR,0,0.4746
V002749,13,12.91841,77.610883,BUS,0,0.6384
V002750,13,12.909815,77.609173,CAR,0,0.5276
V002751,13,12.921164,77.610154,AUTO,0,0.4195
V002752,13,12.919258,77.614294,AUTO,0,0.405
V002753,13,12.917338,77.609404,CAR,0,0.4713
V002754,13,12.915881,77.614553,TRUCK,1,0.3484
V002755,13,12.915867,77.607984,BUS,1,0.6409
V002756,13,12.912441,77.60262,BIKE,1,0.5118
V002757,13,12.92106,77.617517,CAR,1,0.5412
V002758,13,12.915068,77.602401,BIKE,0,0.7252
V002759,13,12.918747,77.606196,AUTO,0,0.5674
V002760,13,12.914549,77.607252,AUTO,1,0.542
V002761,13,12.919558,77.603331,CAR,1,0.585
V002762,13,12.917596,77.614895,BIKE,1,0.6473
V002763,13,12.918219,77.609866,CAR,1,0.4762
V002764,13,12.923979,77.603252,CAR,0,0.5271
V002765,14,12.8953,77.681486,TRUCK,1,0.8497
V002766,14,12.909419,77.684063,AUTO,0,0.7311
V002767,14,12.895674,77.684147,BUS,0,0.7263
V002768,14,12.899026,77.688678,AUTO,0,0.7644
V002769,14,12.898872,77.687862,BIKE,1,0.8415
V002770,14,12.896896,77.694453,CAR,0,0.7085
V002771,14,12.901341,77.680999,BUS,0,0.4319
V002772,14,12.901826,77.682004,BIKE,1,0.5816
V002773,14,12.898515,77.689686,CAR,1,0.7128
V002774,14,12.899187,77.691963,CAR,0,0.7358
V002775,14,12.902161,77.686614,BIKE,1,0.8555
V002776,14,12.885449,77.688761,CAR,0,0.7155
V002777,14,12.902042,77.689711,CAR,1,0.6578
V002778,14,12.90317,77.688975,CAR,0,0.8289
V002779,14,12.904961,77.687696,BUS,1,0.92
V002780,14,12.910323,77.678592,CAR,0,0.7665
V002781,14,12.902011,77.683825,BIKE,1,0.658
V002782,14,12.899685,77.683995,TRUCK,1,0.7224
V002783,14,12.894367,77.688244,AUTO,0,0.7538
V002784,14,12.907291,77.690988,BIKE,1,0.99
V002785,14,12.892211,77.68697,BIKE,1,0.7505
V002786,14,12.899919,77.684224,AUTO,1,0.6249
V002787,14,12.899053,77.685844,CAR,1,0.7584
V002788,14,12.897322,77.682455,AUTO,0,0.7266
V002789,14,12.906374,77.6947,BIKE,1,0.6147
V002790,14,12.909305,77.691304,CAR,1,0.5871
V002791,14,12.900726,77.68376,AUTO,1,0.6643
V002792,14,12.909441,77.685457,BIKE,1,0.869
V002793,14,12.898856,77.693151,BIKE,0,0.7122
V002794,14,12.896949,77.690736,CAR,1,0.7866
V002795,14,12.903866,77.682482,BIKE,0,0.7449
V002796,14,12.902591,77.687408,CAR,0,0.7497
V002797,14,12.905106,77.688284,AUTO,0,0.7621
V002798,14,12.90056,77.690565,BUS,1,0.6978
V002799,14,12.894463,77.688131,CAR,1,0.6439
V002800,14,12.898163,77.689049,BIKE,0,0.6968
V002801,14,12.901819,77.689523,AUTO,0,0.86
V002802,14,12.899789,77.681281,CAR,0,0.7148
V002803,14,12.887222,77.69048,AUTO,1,0.8018
V002804,14,12.903512,77.684258,BIKE,1,0.8426
V002805,14,12.900372,77.683698,AUTO,1,0.7265
V002806,14,12.903895,77.680216,CAR,1,0.5297
V002807,14,12.899008,77.694621,TRUCK,0,0.7027
V002808,14,12.90122,77.697364,AUTO,1,0.5772
V002809,14,12.907251,77.690208,BIKE,1,0.6247
V002810,14,12.902447,77.692642,BIKE,0,0.6828
V002811,14,12.898504,77.686423,CAR,0,0.5479
V002812,14,12.904961,77.689666,CAR,1,0.6746
V002813,14,12.906554,77.692805,CAR,1,0.6749
V002814,14,12.896403,77.682492,AUTO,1,0.5341
V002815,14,12.895257,77.687597,CAR,1,0.6785
V002816,14,12.902826,77.684213,BIKE,1,0.7676
V002817,14,12.897554,77.685143,BUS,1,0.6687
V002818,14,12.908302,77.689697,AUTO,1,0.7409
V002819,14,12.89872,77.684201,BIKE,1,0.3827
V002820,14,12.902474,77.685494,AUTO,1,0.7378
V002821,14,12.90611,77.686516,CAR,0,0.4774
V002822,14,12.902035,77.681327,CAR,1,0.9741
V002823,14,12.89685,77.682856,AUTO,1,0.6357
V002824,14,12.899455,77.682959,CAR,1,0.7474
V002825,14,12.902103,77.68655,AUTO,0,0.7018
V002826,14,12.909914,77.687719,BIKE,1,0.6892
V002827,14,12.90406,77.688765,BUS,1,0.6395
V002828,14,12.89712,77.688406,BUS,1,0.7184
V002829,14,12.900563,77.685112,TRUCK,0,0.6902
V002830,14,12.902206,77.686637,TRUCK,1,0.8096
V002831,14,12.904052,77.68249,BIKE,0,0.7122
V002832,14,12.895019,77.682844,BIKE,1,0.7551
V002833,14,12.903147,77.68611,CAR,1,0.6065
V002834,14,12.902938,77.683774,CAR,0,0.6257
V002835,14,12.898181,77.679042,CAR,1,0.7341
V002836,14,12.89685,77.687051,AUTO,0,0.7477
V002837,14,12.903819,77.686571,BIKE,1,0.7786
V002838,14,12.906185,77.683408,CAR,0,0.6928
V002839,14,12.899524,77.680175,BIKE,1,0.4176
V002840,14,12.898664,77.688398,CAR,0,0.5763
V002841,14,12.895347,77.67858,CAR,1,0.4983
V002842,14,12.905085,77.683052,AUTO,0,0.7542
V002843,14,12.899806,77.687532,BIKE,1,0.64
V002844,14,12.906799,77.678394,CAR,1,0.6376
V002845,14,12.894091,77.680026,BIKE,1,0.8468
V002846,14,12.896585,77.688562,CAR,1,0.5913
V002847,14,12.894023,77.692698,CAR,1,0.7378
V002848,14,12.90686,77.689366,BIKE,1,0.8276
V002849,14,12.902609,77.6848,CAR,1,0.6785
V002850,14,12.895714,77.689288,CAR,1,0.7273
V002851,14,12.89954,77.684319,AUTO,1,0.7552
V002852,14,12.898628,77.686268,AUTO,1,0.6238
V002853,14,12.901058,77.683269,AUTO,1,0.7787
V002854,14,12.90409,77.688549,AUTO,0,0.3896
V002855,14,12.899642,77.687641,CAR,1,0.4728
V002856,14,12.902129,77.6741,BIKE,0,0.5888
V002857,14,12.908832,77.686131,CAR,1,0.6771
V002858,14,12.90014,77.690707,BIKE,1,0.7466
V002859,14,12.899616,77.690669,CAR,1,0.6496
V002860,14,12.906735,77.688888,AUTO,0,0.5738
V002861,14,12.901134,77.685053,CAR,1,0.6741
V002862,14,12.896499,77.682728,CAR,0,0.7225
V002863,14,12.907365,77.690254,TRUCK,0,0.6149
V002864,14,12.899673,77.692025,AUTO,1,0.8081
V002865,14,12.904292,77.687233,CAR,1,0.7383
V002866,14,12.897885,77.684289,AUTO,1,0.6554
V002867,14,12.903704,77.688386,CAR,1,0.5293
V002868,14,12.901728,77.682672,AUTO,0,0.5275
V002869,14,12.900069,77.685696,CAR,0,0.6752
V002870,14,12.894602,77.690506,CAR,1,0.3885
V002871,14,12.910746,77.685441,CAR,1,0.8448
V002872,14,12.899561,77.683651,BIKE,0,0.7845
V002873,14,12.903149,77.683411,BIKE,1,0.6505
V002874,14,12.899034,77.69314,TRUCK,1,0.6655
V002875,14,12.902818,77.682865,BIKE,0,0.7413
V002876,14,12.908177,77.692843,TRUCK,0,0.5939
V002877,14,12.895297,77.692457,BIKE,0,0.6338
V002878,14,12.900551,77.692069,CAR,0,0.6512
V002879,14,12.898776,77.681953,CAR,1,0.515
V002880,14,12.905247,77.685904,BIKE,0,0.5183
V002881,14,12.903108,77.687547,BIKE,1,0.7234
V002882,14,12.907973,77.689633,AUTO,1,0.5984
V002883,14,12.899738,77.695197,CAR,0,0.6674
V002884,14,12.902057,77.681878,BIKE,1,0.7383
V002885,14,12.897812,77.684885,AUTO,1,0.4909
V002886,14,12.897413,77.694759,BIKE,1,0.7851
